#Mod_Priority,#Mod_Status,#Mod_Name,#Note,#Primary_Category,#Nexus_ID,#Mod_Nexus_URL,#Mod_Version,#Install_Date,#Download_File_Name
"0953","+","GeoNir - Spanish","","Gameplay",163452,"https://www.nexusmods.com/skyrimspecialedition/mods/163452","1.0.3.0","2026/05/04 15:00:28","GeoNir - Spanish-163452-1-03-1762135661.rar"
"0954","+","GeoNir Mainland","","Gameplay",159736,"https://www.nexusmods.com/skyrimspecialedition/mods/159736","1.0.3.0","2026/05/04 15:00:28","GeoNir Mainland-159736-1-0-4-1760944938.zip"
"0955","+","GeoNir Mainland - Spanish","","Gameplay",163452,"https://www.nexusmods.com/skyrimspecialedition/mods/163452","1.0.3.0","2026/05/04 15:00:28","GeoNir Mainland - Spanish-163452-1-0-4-1762135676.rar"
"0956","+","Misplaced - Memory Minigame","","Gameplay",160680,"https://www.nexusmods.com/skyrimspecialedition/mods/160680","1.0.0.0","2026/05/04 15:04:53","Misplaced-160680-1-0-0-1759721134.zip"
"0957","+","Misplaced - Memory Minigame - Spanish","","Gameplay",160845,"https://www.nexusmods.com/skyrimspecialedition/mods/160845","1.0.0.0","2026/05/04 15:04:53","Misplaced - Memory Minigame - Spanish-160845-1-0-0-1759766230.rar"
"0958","+","Missives - Voice and Quest Expansion","Traducido en DSD Y mod con ESP deje DSD y debe actualizar ambas traducciones si se actualiza","Quests and Adventures",166094,"https://www.nexusmods.com/skyrimspecialedition/mods/166094","1.6.3.0","2026/05/20 12:44:05","Missives - Voice and Quest Expansion-166094-1-6-3-1779266798.zip"
"0959","+","Tavern Games - Mini Games in Skyrim","se reemplazo el esp al traducido se requiere cambiar el ini de Improved Alternate Conversation Camera para que funcione leere los bug del mod ahi dicen como","Gameplay",1668,"https://www.nexusmods.com/skyrimspecialedition/mods/1668","1.2.1.0","2026/05/04 15:10:08","1.2.1-1668-1-2-1.7z"
"0960","+","Tavern Games Camera Compatibility Script Patch","","Patches",132060,"https://www.nexusmods.com/skyrimspecialedition/mods/132060","1.0.0.0","2026/05/04 15:10:08","Tavern Games Camera Compatibility Script Patch-132060-1-0-1729610216.zip"
"0961","+","CIVIL WAR OVERHAUL - Redux","Instale todo lo necesario a la fecha - tiene mas parches","Quests and Adventures",37906,"https://www.nexusmods.com/skyrimspecialedition/mods/37906","1.1.1.0a","2026/05/04 14:57:14","Civil War Overhaul-37906-1-1-1a-1753916656.zip"
"0962","+","CIVIL WAR OVERHAUL - Redux Spanish","","",129882,"https://www.nexusmods.com/skyrimspecialedition/mods/129882","1.1.1.0","2026/05/04 14:57:22","CIVIL WAR OVERHAUL - Redux Spanish-129882-1-1-1-1758749390.rar"
"0963","+","Harder Daedric Quests - Ill Met By Moonlight","Traduccion personal","Gameplay",152945,"https://www.nexusmods.com/skyrimspecialedition/mods/152945","1.0.0.0","2026/08/11 18:43:13","Harder Daedric Quests - Ill Met By Moonlight-152945-1-1750163453.zip"
"0964","-","Magia_separator","","",-1,"","","",""
"0965","+","Magic Fixes and Tweaks SKSE 1.2.0.1","Instale todo lo necesario a la fecha - traducido y dejado en Traducciones DSD","Bug Fixes",148647,"https://www.nexusmods.com/skyrimspecialedition/mods/148647","2.4.0.0","2026/05/04 15:04:43","Magic Fixes and Tweaks-148647-2-4-0-1761252294.7z"
"0966","+","MMX452 Summon Chest","traducido y dejado en Traducciones DSD","Magic - Gameplay",97572,"https://www.nexusmods.com/skyrimspecialedition/mods/97572","1.0.3.0","2026/05/04 15:04:57","Summon Chest-97572-1-0-3-1697575928.7z"
"0967","+","Thaumaturgy - An Enchanting Overhaul","","Magic - Spells & Enchantments",57138,"https://www.nexusmods.com/skyrimspecialedition/mods/57138","1.5.0.0","2026/08/10 21:22:46","Thaumaturgy - An Enchanting Overhaul 57138 1.5 2026-08-10T00-26Z kATsMWhoA.7z"
"0968","+","Thaumaturgy - An Enchanting Overhaul - Castellano - Spanish","","User Interface",57186,"https://www.nexusmods.com/skyrimspecialedition/mods/57186","1.5.0.0","2026/08/10 21:23:03","Thaumaturgy - An Enchanting Overhaul 57186 1.5 2026-08-10T19-13Z IoFlhf7n6.zip"
"0969","+","Thaumaturgy SkyPatched","requiere Summermyst SkyPatched","Magic - Spells & Enchantments",154294,"https://www.nexusmods.com/skyrimspecialedition/mods/154294","2.0.0.0","2026/08/16 20:05:35","Thaumaturgy SkyPatched 154294 2.0 2026-08-13T20-17Z 8gJHT4GHc.7z"
"0970","+","Fourth Era Spell-Crafting","","Magic - Spells & Enchantments",157287,"https://www.nexusmods.com/skyrimspecialedition/mods/157287","1.0.1.0","2026/05/04 15:00:25","Fourth Era Spell-Crafting-157287-1-0-1-1763966322.zip"
"0971","+","Fourth Era Spell Crafting Menu - Spanish","","Magic - Spells & Enchantments",164758,"https://www.nexusmods.com/skyrimspecialedition/mods/164758","1.0.1.0","2026/05/04 15:00:25","Fourth Era Spell Crafting - Spanish-164758-1-0-1-1764021053.rar"
"0972","+","Translocate - Mark And Recall Spells","traducido y dejado en Traducciones DSD","Magic - Spells & Enchantments",11467,"https://www.nexusmods.com/skyrimspecialedition/mods/11467","2.1.0.0","2026/05/04 15:10:40","Translocate-11467-2-1-0-1626481254.zip"
"0973","+","Strange Runes","traducido y dejado en Traducciones DSD","Magic - Gameplay",19456,"https://www.nexusmods.com/skyrimspecialedition/mods/19456","3.7.3.0","2026/05/04 15:10:05","Strange Runes-19456-3-7-3-1649208518.7z"
"0974","+","Runic Arts - Integrated","","",171939,"https://www.nexusmods.com/skyrimspecialedition/mods/171939","1.1.0.0","2026/05/04 15:08:01","Runic Arts - Integrated-171939-1-1-1770477913.zip"
"0975","+","CC Bow of Shadows Lingering Invisibility Fix -Strange Runes Patch","Traducido y reemplazado el ESP","Bug Fixes",60111,"https://www.nexusmods.com/skyrimspecialedition/mods/60111","1.0.0.0","2026/05/04 14:57:13","CC Bow of Shadows Lingering Invisibility Fix-60111-1-0-0-1639591322.7z"
"0976","+","Book 'Em","reemplaza a Unread Books Glow SSE with MCM","Gameplay",84213,"https://www.nexusmods.com/skyrimspecialedition/mods/84213","2.31.0.0","2026/07/03 23:08:27","Book 'Em 84213 2.31 Z3mWyIkaW.7z"
"0977","+","Book 'Em - Traduccion al Espanol","","Gameplay",157263,"https://www.nexusmods.com/skyrimspecialedition/mods/157263","2.30.0.0","2026/05/04 14:56:20","Book 'Em Spanish-157263-2-30-1755647458.7z"
"0978","+","Spell Organizer - Hide Remove Delete Erase Forget Spells","","Magic - Spells & Enchantments",15558,"https://www.nexusmods.com/skyrimspecialedition/mods/15558","3.0.4.0","2026/05/04 15:09:44","Spell Organizer - Hide Remove Delete Erase Forget-15558-3-0-4-1718236040.zip"
"0979","+","Spell Organizer - Hide Remove Delete Erase Forget Spells - Spanish","","",-1,"","","2026/05/04 15:09:44",""
"0980","+","Shout Organizer - Hide Remove Delete Erase Forget Shouts","","Magic - Spells & Enchantments",15559,"https://www.nexusmods.com/skyrimspecialedition/mods/15559","2.0.2.0","2026/05/04 15:08:08","Shout Organizer - Hide Remove Delete Erase Forget Shouts-15559-2-0-2-1681483456.zip"
"0981","+","Shout Organizer - Hide Remove Delete Erase Forget Shouts - Spanish","","",-1,"","","2026/05/04 15:08:08",""
"0982","+","Spell Organizer - Show in UI","no necesita traduccion","User Interface",157755,"https://www.nexusmods.com/skyrimspecialedition/mods/157755","1.0.1.0","2026/05/04 15:09:44","Spell Organizer - Show in UI-157755-1-0-1-1756317481.zip"
"0983","+","Hero's Feast (Conjure Food)","","Magic - Spells & Enchantments",161931,"https://www.nexusmods.com/skyrimspecialedition/mods/161931","1.0.0.0","2026/05/04 15:00:43","Create Hero's Feast-161931-1-1-1760790735.7z"
"0984","+","Hero's Feast (Conjure Food) - Spanish","","Magic - Spells & Enchantments",162165,"https://www.nexusmods.com/skyrimspecialedition/mods/162165","1.1.0.0","2026/05/04 15:00:43","Hero's Feast (Conjure Food) - Spanish-162165-1-0-1760907861.rar"
"0985","+","Staff Enchanting Plus","Instale todo lo necesario a la fecha - Traducido pero no subido aun a nexus","Magic - Gameplay",132680,"https://www.nexusmods.com/skyrimspecialedition/mods/132680","1.1.3.0","2026/08/31 19:07:53","Staff Enchanting Plus 132680 1.1.3 2026-08-29T19-56Z kATsMWw6C.7z"
"0986","+","Magic Effect Organizer","","Gameplay",173663,"https://www.nexusmods.com/skyrimspecialedition/mods/173663","1.1.0.0","2026/05/04 15:04:43","Magic Effect Organizer-173663-1-1-1772375009.7z"
"0987","+","Regeneration Overhaul - SKSE","","Overhauls",168926,"https://www.nexusmods.com/skyrimspecialedition/mods/168926","1.2.2.0","2026/09/14 17:55:50","Regeneration Overhaul 168926 1.2.2 2026-09-14T07-09Z IoFlhfahx.zip"
"0988","+","Regeneration Overhaul - preset - Basic Hit Suppression","","Overhauls",168926,"https://www.nexusmods.com/skyrimspecialedition/mods/168926","1.0.0.0","2026/05/04 15:07:56","Basic Hit Suppression-168926-1-0-0-1773514626.zip"
"0989","+","Conjure Werebear Spell SE","Traduccion DSD para uso personal","Magic - Spells & Enchantments",179054,"https://www.nexusmods.com/skyrimspecialedition/mods/179054","1.0.0.0","2026/05/04 14:57:41","1_ConjureWerebear SE-179054-1-0-1777751712.7z"
"0990","-","The Great Cities y mod de Hibernalia_separator","","",-1,"","","",""
"0991","+","The Great Cities- Resources","Traduccion DSD uso personal","Cities, Towns, Villages, and Hamlets",104373,"https://www.nexusmods.com/skyrimspecialedition/mods/104373","1.1.1.0","2026/05/04 15:10:13","The Great Cities - Resources 2k-104373-1-1-1734084651.zip"
"0992","+","The Great City Of Winterhold SSE Edition","Traduccion DSD uso personal","Cities, Towns, Villages, and Hamlets",17127,"https://www.nexusmods.com/skyrimspecialedition/mods/17127","4.2.3.0","2026/05/04 15:10:16","The Great City of Winterhold-17127-4-2-3-1736080766.zip"
"0993","+","The Great City of Winterhold Patch Collection","Instale todo lo necesario a la fecha - Parche LoTD - Traduje en DSD para uso personal","Patches",74560,"https://www.nexusmods.com/skyrimspecialedition/mods/74560","2.10.0.0","2026/05/29 23:39:31","The Great City of Winterhold Patch Collection-74560-2-10-1761247389.rar"
"0994","-","Ultimate College of Winterhold - Definitive Edition mods_separator","","",-1,"","","",""
"0995","+","Smoking Torches and Candles","","Visuals and Graphics",8607,"https://www.nexusmods.com/skyrimspecialedition/mods/8607","1.76.0.0","2026/05/29 23:05:42","Smoking Torches and Candles-8607-1-76-1616249774.zip"
"0996","+","Rudy HQ - Miscellaneous SE","Traduccion DSD uso personal","Models and Textures",19867,"https://www.nexusmods.com/skyrimspecialedition/mods/19867","f1.02","2026/05/29 23:09:12","Rudy HQ - Miscellaneous SE-19867-1-02-1605037093.rar"
"0997","+","Immersive College of Winterhold SE","Instale todo lo necesario a la fecha - Tiene mas parches - Traduje los parches con DSD de forma manual","",17004,"https://www.nexusmods.com/skyrimspecialedition/mods/17004","6.2.0.0","2026/05/29 23:10:59","Immersive College of Winterhold SE-17004-V6-2-1607297551.7z"
"0998","+","Immersive College of Winterhold - Error Fixes","Traduccion manual DSD uso personal","Bug Fixes",117888,"https://www.nexusmods.com/skyrimspecialedition/mods/117888","1.0.0.0","2026/05/29 23:11:26","Immersive College of Winterhold - Fixes-117888-1-0-1714197212.zip"
"0999","+","Obscure's College of Winterhold","Instale todo lo necesario a la fecha - Parche LoTD - Tiene mas parches - Traduccion DSD manual uso personal","Overhauls",20514,"https://www.nexusmods.com/skyrimspecialedition/mods/20514","1.6.1.0","2026/05/29 23:16:24","Obscure's College of Winterhold-20514-1-6-1-1587010675.7z"
"1000","+","Ultimate College of Winterhold - an ICOW and OCW Patch","Instale todo lo necesario a la fecha - Parche LoTD  - Seguir esta guia de instalacion para combinar ICW y OCW - Traduccion manual DSD uso personal","Patches",44797,"https://www.nexusmods.com/skyrimspecialedition/mods/44797","1.1.0.0","2026/05/30 17:18:05","Ultimate College of Winterhold-44797-1-1-0-1627396283.7z"
"1001","+","Ultimate College of Winterhold Hole fix","Traduccion DSD uso personal","Bug Fixes",67467,"https://www.nexusmods.com/skyrimspecialedition/mods/67467","1.0.0.0","2026/05/29 23:39:52","Ultimate College of Winterhold Hole Fix-67467-1-0-1651540459.zip"
"1002","+","Ultimate College - DE - Fixes","Traduccion DSD uso personal","Buildings",118117,"https://www.nexusmods.com/skyrimspecialedition/mods/118117","1.0.0.0","2026/05/29 23:40:43","Ultimate College - Definitive Edition - Fixes-118117-1-0-1714487941.zip"
"1003","+","Ultimate College - DE - Archmage Desk Tweaks","Traduccion DSD uso personal","Buildings",118117,"https://www.nexusmods.com/skyrimspecialedition/mods/118117","1.0.0.0","2026/05/29 23:41:41","Ultimate College - DE - Archmage Desk Tweaks-118117-1-0-1714489163.zip"
"1004","+","Ultimate College of Winterhold - Paintings","version fijada desde las instruciones de instalacion de ultimate college DE - Traduccion DSD uso personal","",63325,"https://www.nexusmods.com/skyrimspecialedition/mods/63325","old","2026/05/29 23:42:59","E:/Descargas E/Paintings for the College of Winterhold - Ultimate College of Winterhold-63325-1-0-1645203521.zip"
"1005","+","Ultimate College of Winterhold - Paintings Fixes","Traduccion DSD uso personal","Bug Fixes",118105,"https://www.nexusmods.com/skyrimspecialedition/mods/118105","1.0.0.0","2026/05/29 23:43:47","Paintings for the College of Winterhold - Fixes-118105-1-0-1714386955.zip"
"1006","+","Ultimate College of Winterhold - Paintings Replacer","","Models and Textures",117286,"https://www.nexusmods.com/skyrimspecialedition/mods/117286","1.0.0.0","2026/05/29 23:44:08","College of Winterhold - Paintings Replacer-117286-1-0-1713647476.zip"
"1007","+","Ultimate College of Winterhold - Rudy Candles and silverware STAC Patch","","Patches",106500,"https://www.nexusmods.com/skyrimspecialedition/mods/106500","1.1.0.0","2026/05/29 23:44:54","Rudy Candles and Silverware STAC Patch-106500-1-1-1702107985.zip"
"1008","+","Ultimate College of Winterhold - Mage Statue Replacer 1K","","Models and Textures",3375,"https://www.nexusmods.com/skyrimspecialedition/mods/3375","1.5.0.0","2026/05/29 23:46:03","SSoS - Installer Fix-3375-v1-5.7z"
"1009","+","Ultimate College of Winterhold - Brazier Replacer","Traduccion DSD uso personal","Visuals and Graphics",117164,"https://www.nexusmods.com/skyrimspecialedition/mods/117164","1.1.0.0","2026/05/29 23:48:36","COWBOY - Ultimate College-117164-1-1-1713840114.zip"
"1010","+","Ultimate College - DE - Courtyard Tweaks","Traduccion DSD uso personal","Buildings",118117,"https://www.nexusmods.com/skyrimspecialedition/mods/118117","1.0.0.0","2026/05/29 23:49:17","Ultimate College - DE - Courtyard Tweaks-118117-1-0-1714491521.zip"
"1011","+","The Midden Expanded - ESP","Traduccion DSD uso personal","Dungeons",2219,"https://www.nexusmods.com/skyrimspecialedition/mods/2219","f1.07","2026/05/29 23:49:47","The Midden Expanded SSE v1.07-2219-v1-07-1641493416.zip"
"1012","+","The Midden Expanded - ESM Patch with ESP extension","Traduccion DSD uso personal","Bug Fixes",116952,"https://www.nexusmods.com/skyrimspecialedition/mods/116952","1.1.0.0","2026/05/29 23:52:23","The Midden Expanded - ESM Patch with ESP extension-116952-1-1-1713531170.zip"
"1013","+","The Midden Expanded - Tweaks Fixes and Patches","Traduccion DSD uso personal","Bug Fixes",116952,"https://www.nexusmods.com/skyrimspecialedition/mods/116952","2.3.0.0","2026/05/29 23:52:31","The Midden Expanded - Tweaks and Fixes-116952-2-3-1713531331.zip"
"1014","+","The Midden Expanded - True HUD Patch","","Bug Fixes",116952,"https://www.nexusmods.com/skyrimspecialedition/mods/116952","1.2.0.0","2026/05/29 23:52:34","The Midden Expanded - True HUD Patch-116952-1-2-1713531424.zip"
"1015","+","Immersive College NPCs - Lite","Instale todo lo necesario a la fecha - Traduccion DSD uso personal","NPC",9252,"https://www.nexusmods.com/skyrimspecialedition/mods/9252","1.1.2.0","2026/05/29 23:53:22","Immersive College NPCs-9252-1-1-02-1578696450.7z"
"1016","+","Obscure's College of Winterhold Addons","Traduccion DSD uso personal","Miscellaneous",31314,"https://www.nexusmods.com/skyrimspecialedition/mods/31314","2.0.0.0","2026/05/29 23:55:55","OCW Arcanaeum Flying Books-31314-2-0-1589331337.7z"
"1017","+","College Students SE","Traduccion DSD uso personal","Immersion",31265,"https://www.nexusmods.com/skyrimspecialedition/mods/31265","1.3.3.0","2026/05/04 14:57:28","College Students SE ESL flag-31265-1-3-4-1606083297.7z"
"1018","+","college offers all spells","","Miscellaneous",5481,"https://www.nexusmods.com/skyrimspecialedition/mods/5481","1.0.0.0","2026/05/04 14:57:27","college offers all spells-5481-1.7z"
"1019","+","College of Winterhold - Quest Expansion","","Quests and Adventures",66666,"https://www.nexusmods.com/skyrimspecialedition/mods/66666","1.16.0.0","2026/05/04 14:57:23","College of Winterhold - Quest Expansion-66666-1-16-1744547275.zip"
"1020","+","College of Winterhold Quest Expansion Spanish","","Quests and Adventures",82692,"https://www.nexusmods.com/skyrimspecialedition/mods/82692","1.16.0.0","2026/05/04 14:57:27","College of Winterhold - Quest Expansion Spanish-82692-1-16-1746813332.rar"
"1021","-","Mods Bardo_separator","","",-1,"","","",""
"1022","+","Skyrim's Got Talent - Improve As a Bard","","Gameplay",50357,"https://www.nexusmods.com/skyrimspecialedition/mods/50357","1.76.0.0","2026/05/04 15:08:55","Skyrim's Got Talent - Improve As a Bard-50357-1-76-1725712975.zip"
"1023","+","Free Movement for SGT","","Gameplay",50357,"https://www.nexusmods.com/skyrimspecialedition/mods/50357","1.60.0.0","2026/05/04 15:00:25","Free Movement for SGT-50357-1-60-1665995151.rar"
"1024","+","Inigo Reacts To Your Music","","Gameplay",50357,"https://www.nexusmods.com/skyrimspecialedition/mods/50357","1.75.0.0","2026/05/04 15:03:18","Inigo Reacts To Your Music-50357-1-75-1723829822.zip"
"1025","+","Skyrim's Got Talent - Improve As a Bard - Spanish","","Gameplay",140927,"https://www.nexusmods.com/skyrimspecialedition/mods/140927","1.76.0.0","2026/05/04 15:09:00","Skyrim's Got Talent - Improve As a Bard ES-140927-1-76-1740572844.rar"
"1026","+","Inigo Reacts To Your Music ES","","Gameplay",140927,"https://www.nexusmods.com/skyrimspecialedition/mods/140927","1.75.0.0","2026/05/04 15:03:18","Inigo Reacts To Your Music ES-140927-1-75-1740578918.rar"
"1027","+","Ordinator's got Talent - Integration patch between Skyrim's got Talent and Ordinator","","Patches",129241,"https://www.nexusmods.com/skyrimspecialedition/mods/129241","1.1.2.0","2026/05/04 15:06:21","Ordinator's Got Talent v1.1.2-129241-1-1-2-1726353798.7z"
"1028","+","Ordinator's got Talent - Spanish","","",167031,"https://www.nexusmods.com/skyrimspecialedition/mods/167031","1.1.2.0","2026/05/04 15:06:21","Ordinator's got Talent - Spanish-167031-1-1-2-1765666306.rar"
